구분,티커,종목명,현재가,신호가,신호일,매도예정,모멘텀(%),패턴,상태,오늘고가,손절가,익절가,손익률(%)
매수,105840.KS,우진,26700.0,27650.0,2026-03-13,2026-06-04,121.17,Rect Bottom,,0.0,,,-3.44
매수,036540.KS,SFA반도체,7110.0,7470.0,2026-02-26,2026-05-20,117.76,Rect Bottom,,0.0,6682.443784608276,14581.243070240494,-4.82
매수후보,101490.KS,에스앤에스텍,85400.0,94900.0,2026-03-03,2026-05-25,117.41,Triple Bottom,,0.0,78781.60248605441,171903.2336580383,-10.01
매수후보,253590.KS,네오셈,19430.0,18770.0,2026-03-11,2026-06-02,112.58,Rect Bottom,,0.0,16731.550237350417,36508.62002231535,3.52
매수후보,178320.KS,서진시스템,44200.0,39950.0,2026-02-27,2026-05-21,107.03,Rect Bottom,,0.0,39263.59736387857,85674.0550954486,10.64
매수후보,039200.KS,오스코텍,57000.0,56600.0,2026-03-16,2026-06-07,104.3,Triple Bottom,,0.0,49779.11804016571,108619.15840394887,0.71
매수후보,047810.KS,한국항공우주,192300.0,197600.0,2026-03-17,2026-06-08,102.42,Triple Bottom,,0.0,,,-2.68
매수후보,006110.KS,삼아알미늄,35000.0,32750.0,2026-03-13,2026-06-04,98.05,Rect Bottom,,0.0,,,6.87
매수후보,078160.KS,메디포스트,23200.0,23200.0,2026-03-18,2026-06-09,94.3,Rect Bottom,,0.0,19080.581872295203,41634.26003558517,0.0
매수후보,281820.KS,케이씨텍,49550.0,51000.0,2026-03-18,2026-06-09,89.47,Rect Bottom,,0.0,41807.67494685127,91225.28976685995,-2.84
매수후보,247540.KS,에코프로비엠,191900.0,184500.0,2026-03-19,2026-06-10,88.14,Inv H&S,,0.0,162736.1627241533,355093.9778146131,4.01
매수후보,160980.KS,싸이맥스,23150.0,23050.0,2026-03-18,2026-06-09,86.54,Rect Bottom,,0.0,20183.01549158337,44039.79505986343,0.43
매도,081660.KS,미스토홀딩스,45550.0,47000.0,2026-03-19,,40.58,Rect Top,,0.0,,,-3.09
매도,003350.KS,한국화장품제조,44600.0,45200.0,2026-03-19,,-22.23,Triple Top,,0.0,,,-1.33
매도,032620.KS,유비케어,4035.0,4886.666666666657,2026-03-18,,-0.49,H&S,,0.0,,,-17.43
매도,082270.KS,젬백스,40550.0,38000.0,2026-03-16,,-36.34,Triple Top,,0.0,,,6.71
매도,051910.KS,LG화학,309500.0,300000.0,2026-03-13,,52.84,Rect Top,,0.0,,,3.17
매도,064350.KS,현대로템,190700.0,200000.0,2026-03-13,,-10.89,Triple Top,,0.0,,,-4.65
매도,011170.KS,롯데케미칼,80600.0,71200.0,2026-03-13,,33.59,Rect Top,,0.0,,,13.2
매도,145020.KS,휴젤,263000.0,243500.0,2026-03-13,,-28.63,Triple Top,,0.0,,,8.01
매도,105630.KS,한세실업,12150.0,12290.0,2026-03-13,,16.27,Rect Top,,0.0,,,-1.14
매도,103140.KS,풍산,100500.0,107400.0,2026-03-11,,-26.1,Triple Top,,0.0,,,-6.42
매도,336370.KS,솔루스첨단소재,8270.0,10433.75,2026-03-11,,-3.37,H&S,,0.0,,,-20.74
매도,088260.KS,이리츠코크렙,4875.0,4840.7692307692305,2026-03-11,,17.78,H&S,,0.0,,,0.71
매도,039200.KS,오스코텍,57000.0,50300.0,2026-03-10,,104.3,Triple Top,,0.0,,,13.32
매도,161890.KS,한국콜마,69700.0,67300.0,2026-03-09,,-22.81,Triple Top,,0.0,,,3.57
매도,00104K.KS,CJ4우(전환),169400.0,150800.0,2026-03-09,,30.21,Triple Top,,0.0,,,12.33
매도,029460.KS,케이씨,32550.0,30987.724609375,2026-03-09,,40.95,Triple Top,,0.0,,,5.04
매도,005710.KS,대원산업,13120.0,12720.0,2026-03-09,,23.76,Triple Top,,0.0,,,3.14
매도,290740.KS,액트로,23350.0,23250.0,2026-03-09,,353.08,Triple Top,,0.0,,,0.43
매도,039570.KS,HDC랩스,8520.0,8090.0,2026-03-09,,-10.79,Triple Top,,0.0,,,5.32
매도,035720.KS,카카오,50100.0,56121.359375,2026-03-05,,-25.78,Triple Top,,0.0,,,-10.73
매도,326030.KS,SK바이오팜,97800.0,108500.0,2026-03-05,,5.27,Triple Top,,0.0,,,-9.86
매도,064400.KS,LG씨엔에스,64900.0,67500.0,2026-03-05,,-32.38,Triple Top,,0.0,,,-3.85
매도,022100.KS,포스코DX,31750.0,37550.0,2026-03-05,,33.12,Triple Top,,0.0,,,-15.45
매도,041510.KS,에스엠,98500.0,105400.0,2026-03-05,,-25.13,Triple Top,,0.0,,,-6.55
매도,298020.KS,효성티앤씨,401500.0,378000.0,2026-03-05,,66.15,Triple Top,,0.0,,,6.22
매도,122870.KS,와이지엔터테인먼트,61300.0,69800.0,2026-03-05,,-34.09,Triple Top,,0.0,,,-12.18
매도,137400.KS,피엔티,46550.0,48100.0,2026-03-05,,48.3,Triple Top,,0.0,,,-3.22
매도,075580.KS,세진중공업,16990.0,17770.0,2026-03-05,,41.11,Triple Top,,0.0,,,-4.39
매도,079900.KS,전진건설로봇,53000.0,55357.65625,2026-03-05,,6.2,Triple Top,,0.0,,,-4.26
매도,053030.KS,바이넥스,12560.0,14690.0,2026-03-05,,-23.18,Triple Top,,0.0,,,-14.5
매도,294570.KS,쿠콘,30000.0,31800.0,2026-03-05,,5.82,Triple Top,,0.0,,,-5.66
매도,126600.KS,BGF에코머티리얼즈,3540.0,3801.51123046875,2026-03-05,,18.32,Triple Top,,0.0,,,-6.88
매도,373220.KS,LG에너지솔루션,375500.0,380000.0,2026-03-04,,29.04,Triple Top,,0.0,,,-1.18
매도,034020.KS,두산에너빌리티,106400.0,86200.0,2026-03-04,,55.1,Triple Top,,0.0,,,23.43
매도,329180.KS,HD현대중공업,570000.0,530413.0625,2026-03-04,,30.05,Rect Top,,0.0,,,7.46
매도,028260.KS,삼성물산,293500.0,289500.0,2026-03-04,,83.76,Triple Top,,0.0,,,1.38
매도,042660.KS,한화오션,130600.0,129700.0,2026-03-04,,51.33,Triple Top,,0.0,,,0.69
매도,010140.KS,삼성중공업,28750.0,23800.0,2026-03-04,,72.67,Triple Top,,0.0,,,20.8
매도,000810.KS,삼성화재,482000.0,470000.0,2026-03-04,,13.28,Triple Top,,0.0,,,2.55
매도,196170.KS,알테오젠,362500.0,361000.0,2026-03-04,,-6.97,Rect Top,,0.0,,,0.42
매도,047810.KS,한국항공우주,192300.0,160000.0,2026-03-04,,102.42,Triple Top,,0.0,,,20.19
매도,018260.KS,삼성에스디에스,162300.0,165500.0,2026-03-04,,-13.77,Triple Top,,0.0,,,-1.93
매도,259960.KS,크래프톤,228500.0,227567.359375,2026-03-04,,-35.63,Triple Top,,0.0,,,0.41
매도,298380.KS,에이비엘바이오,189700.0,177100.0,2026-03-04,,178.56,Rect Top,,0.0,,,7.11
매도,000100.KS,유한양행,99200.0,104045.09375,2026-03-04,,-1.36,Triple Top,,0.0,,,-4.66
매도,028300.KS,HLB,51500.0,51283.33333333334,2026-03-04,,3.94,H&S,,0.0,,,0.42
매도,241560.KS,두산밥캣,61900.0,57700.0,2026-03-04,,20.25,Triple Top,,0.0,,,7.28
매도,088980.KS,맥쿼리인프라,11380.0,11140.0,2026-03-04,,2.52,Triple Top,,0.0,,,2.15
매도,021240.KS,코웨이,73900.0,75300.0,2026-03-04,,-22.13,Triple Top,,0.0,,,-1.86
매도,062040.KS,산일전기,150700.0,136200.0,2026-03-04,,75.64,Triple Top,,0.0,,,10.65
매도,251270.KS,넷마블,51800.0,47759.82421875,2026-03-04,,-13.05,Triple Top,,0.0,,,8.46
매도,347850.KS,디앤디파마텍,80000.0,77500.0,2026-03-04,,-40.56,Rect Top,,0.0,,,3.23
매도,011780.KS,금호석유화학,130200.0,121733.74573863635,2026-03-04,,18.41,H&S,,0.0,,,6.95
매도,036460.KS,한국가스공사,36200.0,38100.0,2026-03-04,,-1.44,Triple Top,,0.0,,,-4.99
매도,097950.KS,CJ제일제당,200000.0,206082.0,2026-03-04,,-14.23,Triple Top,,0.0,,,-2.95
매도,071970.KS,HD현대마린엔진,78400.0,79900.0,2026-03-04,,45.19,Triple Top,,0.0,,,-1.88
매도,051600.KS,한전KPS,60900.0,54300.0,2026-03-04,,0.83,Triple Top,,0.0,,,12.15
매도,068760.KS,셀트리온제약,60600.0,58000.0,2026-03-04,,21.84,Rect Top,,0.0,,,4.48
매도,064760.KS,티씨케이,236500.0,204500.0,2026-03-04,,140.04,Triple Top,,0.0,,,15.65
매도,008930.KS,한미사이언스,37300.0,36250.0,2026-03-04,,-17.66,Triple Top,,0.0,,,2.9
매도,026960.KS,동서,25800.0,25150.0,2026-03-04,,1.95,Rect Top,,0.0,,,2.58
매도,204320.KS,HL만도,53000.0,58000.0,2026-03-04,,57.5,Triple Top,,0.0,,,-8.62
매도,004800.KS,효성,150200.0,137300.0,2026-03-04,,130.04,Triple Top,,0.0,,,9.4
매도,030000.KS,제일기획,20850.0,20600.0,2026-03-04,,8.38,Triple Top,,0.0,,,1.21
매도,257720.KS,실리콘투,37150.0,37900.0,2026-03-04,,-35.5,Triple Top,,0.0,,,-1.98
매도,018670.KS,SK가스,237000.0,221500.0,2026-03-04,,-7.44,Triple Top,,0.0,,,7.0
매도,192820.KS,코스맥스,175000.0,162300.0,2026-03-04,,-37.39,Triple Top,,0.0,,,7.83
매도,101490.KS,에스앤에스텍,85400.0,83200.0,2026-03-04,,117.41,Triple Top,,0.0,,,2.64
매도,069620.KS,대웅제약,159200.0,160700.0,2026-03-04,,5.31,Triple Top,,0.0,,,-0.93
매도,361610.KS,SK아이이테크놀로지,21950.0,23400.0,2026-03-04,,-16.06,Triple Top,,0.0,,,-6.2
매도,006280.KS,녹십자,145000.0,150900.0,2026-03-04,,14.53,Triple Top,,0.0,,,-3.91
매도,008770.KS,호텔신라,43750.0,44300.0,2026-03-04,,-14.22,Triple Top,,0.0,,,-1.24
매도,007070.KS,GS리테일,19770.0,20268.9375,2026-03-04,,19.62,Triple Top,,0.0,,,-2.46
매도,003570.KS,SNT다이내믹스,48800.0,49150.0,2026-03-04,,-11.56,Rect Top,,0.0,,,-0.71
매도,060370.KS,LS마린솔루션,30150.0,27300.0,2026-03-04,,-6.8,Rect Top,,0.0,,,10.44
매도,195940.KS,HK이노엔,51300.0,45650.0,2026-03-04,,19.86,Triple Top,,0.0,,,12.38
매도,007310.KS,오뚜기,367000.0,374000.0,2026-03-04,,-5.66,Triple Top,,0.0,,,-1.87
매도,035760.KS,CJ ENM,62600.0,61600.0,2026-03-04,,-22.81,Triple Top,,0.0,,,1.62
매도,095610.KS,테스,65700.0,64200.0,2026-03-04,,161.16,Triple Top,,0.0,,,2.34
매도,300720.KS,한일시멘트,16670.0,16431.140625,2026-03-04,,-1.89,Triple Top,,0.0,,,1.45
매도,348370.KS,엔켐,53800.0,60600.0,2026-03-04,,-2.54,Rect Top,,0.0,,,-11.22
매도,185750.KS,종근당,86900.0,81818.71875,2026-03-04,,6.08,Triple Top,,0.0,,,6.21
매도,166090.KS,하나머티리얼즈,59800.0,58900.0,2026-03-04,,134.78,Triple Top,,0.0,,,1.53
매도,036540.KS,SFA반도체,7110.0,6890.0,2026-03-04,,117.76,Triple Top,,0.0,,,3.19
매도,096530.KS,씨젠,22450.0,23400.0,2026-03-04,,-31.93,Triple Top,,0.0,,,-4.06
매도,213420.KS,덕산네오룩스,45300.0,34100.0,2026-03-04,,20.8,Triple Top,,0.0,,,32.84
매도,036830.KS,솔브레인홀딩스,52600.0,48600.0,2026-03-04,,35.22,Triple Top,,0.0,,,8.23
매도,006120.KS,SK디스커버리,59400.0,52000.0,2026-03-04,,7.23,Triple Top,,0.0,,,14.23
매도,005300.KS,롯데칠성,119100.0,124800.0,2026-03-04,,1.53,Rect Top,,0.0,,,-4.57
매도,328130.KS,루닛,37350.0,37700.0,2026-03-04,,-29.26,Rect Top,,0.0,,,-0.93
매도,192080.KS,더블유게임즈,50300.0,49905.1875,2026-03-04,,-5.51,Triple Top,,0.0,,,0.79
매도,249420.KS,일동제약,32100.0,35800.0,2026-03-04,,146.92,Triple Top,,0.0,,,-10.34
매도,009240.KS,한샘,42750.0,42300.0,2026-03-04,,-3.61,Triple Top,,0.0,,,1.06
매도,030190.KS,NICE평가정보,16480.0,16210.0,2026-03-04,,3.26,Triple Top,,0.0,,,1.67
매도,161580.KS,필옵틱스,40550.0,41400.0,2026-03-04,,4.38,Triple Top,,0.0,,,-2.05
매도,032190.KS,다우데이타,24050.0,23400.0,2026-03-04,,32.8,Triple Top,,0.0,,,2.78
매도,358570.KS,지아이이노베이션,14320.0,13150.0,2026-03-04,,-40.33,Triple Top,,0.0,,,8.9
매도,066575.KS,LG전자우,53000.0,52740.0,2026-03-04,,45.9,H&S,,0.0,,,0.49
매도,044490.KS,태웅,42600.0,28700.0,2026-03-04,,21.02,Triple Top,,0.0,,,48.43
매도,064960.KS,SNT모티브,32500.0,32000.0,2026-03-04,,6.37,Rect Top,,0.0,,,1.56
매도,100840.KS,SNT에너지,41650.0,36050.0,2026-03-04,,4.39,Triple Top,,0.0,,,15.53
매도,004490.KS,세방전지,60400.0,62100.0,2026-03-04,,-5.01,Triple Top,,0.0,,,-2.74
매도,108320.KS,LX세미콘,50500.0,48807.62890625,2026-03-04,,-17.23,Triple Top,,0.0,,,3.47
매도,033500.KS,동성화인텍,26400.0,26600.0,2026-03-04,,2.71,Triple Top,,0.0,,,-0.75
매도,069260.KS,TKG휴켐스,18960.0,18577.00390625,2026-03-04,,22.83,Triple Top,,0.0,,,2.06
매도,093370.KS,후성,7040.0,7280.0,2026-03-04,,40.8,Triple Top,,0.0,,,-3.3
매도,121600.KS,나노신소재,61500.0,64100.0,2026-03-04,,18.38,Triple Top,,0.0,,,-4.06
매도,014820.KS,동원시스템즈,25350.0,24150.0,2026-03-04,,-16.71,Triple Top,,0.0,,,4.97
매도,042000.KS,카페24,29650.0,30050.0,2026-03-04,,-43.95,Triple Top,,0.0,,,-1.33
매도,025980.KS,아난티,7590.0,7650.0,2026-03-04,,-33.01,Triple Top,,0.0,,,-0.78
매도,067160.KS,SOOP,62600.0,66600.0,2026-03-04,,-28.43,Triple Top,,0.0,,,-6.01
매도,005180.KS,빙그레,74700.0,74900.0,2026-03-04,,-8.9,Triple Top,,0.0,,,-0.27
매도,001680.KS,대상,20350.0,21300.0,2026-03-04,,-7.92,Triple Top,,0.0,,,-4.46
매도,293940.KS,신한알파리츠,5910.0,5530.0,2026-03-04,,13.57,Triple Top,,0.0,,,6.87
매도,007700.KS,F&F홀딩스,18120.0,18300.0,2026-03-04,,9.81,Triple Top,,0.0,,,-0.98
매도,356860.KS,티엘비,73100.0,55500.0,2026-03-04,,231.37,Triple Top,,0.0,,,31.71
매도,053800.KS,안랩,61800.0,61300.0,2026-03-04,,-10.24,Triple Top,,0.0,,,0.82
매도,005250.KS,녹십자홀딩스,13820.0,14450.0,2026-03-04,,-14.74,Rect Top,,0.0,,,-4.36
매도,002840.KS,미원상사,136700.0,135300.0,2026-03-04,,-18.17,Triple Top,,0.0,,,1.03
매도,039130.KS,하나투어,41800.0,44900.0,2026-03-04,,-20.93,Triple Top,,0.0,,,-6.9
매도,090460.KS,비에이치,18900.0,15930.0,2026-03-04,,55.75,Rect Top,,0.0,,,18.64
매도,095660.KS,네오위즈,26300.0,24300.0,2026-03-04,,4.99,Triple Top,,0.0,,,8.23
매도,002030.KS,아세아,276500.0,279500.0,2026-03-04,,-10.07,Triple Top,,0.0,,,-1.07
매도,005420.KS,코스모화학,14540.0,13420.0,2026-03-04,,-3.13,Rect Top,,0.0,,,8.35
매도,119850.KS,지엔씨에너지,33900.0,34350.0,2026-03-04,,0.77,Triple Top,,0.0,,,-1.31
매도,083450.KS,GST,30100.0,27100.0,2026-03-04,,49.96,Triple Top,,0.0,,,11.07
매도,278280.KS,천보,47300.0,47700.0,2026-03-04,,19.9,Rect Top,,0.0,,,-0.84
매도,368770.KS,파이버프로,16560.0,12770.0,2026-03-04,,143.71,Triple Top,,0.0,,,29.68
매도,064260.KS,다날,7200.0,6550.0,2026-03-04,,2.56,Triple Top,,0.0,,,9.92
매도,005810.KS,풍산홀딩스,37925.0,36900.0,2026-03-04,,-25.93,Triple Top,,0.0,,,2.78
매도,025320.KS,시노펙스,6090.0,5523.8095703125,2026-03-04,,-10.69,Rect Top,,0.0,,,10.25
매도,047920.KS,HLB제약,16060.0,14300.0,2026-03-04,,-8.28,Triple Top,,0.0,,,12.31
매도,006220.KS,제주은행,13530.0,14170.0,2026-03-04,,18.17,Triple Top,,0.0,,,-4.52
매도,194480.KS,데브시스터즈,40150.0,35650.0,2026-03-04,,-7.81,Triple Top,,0.0,,,12.62
매도,089010.KS,켐트로닉스,29600.0,32400.0,2026-03-04,,23.08,Triple Top,,0.0,,,-8.64
매도,192650.KS,드림텍,7010.0,6486.732421875,2026-03-04,,16.59,Triple Top,,0.0,,,8.07
매도,215200.KS,메가스터디교육,45150.0,41800.0,2026-03-04,,-5.06,Triple Top,,0.0,,,8.01
매도,101930.KS,인화정공,50500.0,40350.0,2026-03-04,,36.59,Triple Top,,0.0,,,25.15
매도,004700.KS,조광피혁,70500.0,65400.0,2026-03-04,,17.5,Triple Top,,0.0,,,7.8
매도,098070.KS,한텍,45100.0,34750.0,2026-03-04,,15.64,Triple Top,,0.0,,,29.78
매도,357120.KS,코람코라이프인프라리츠,4640.0,4385.0,2026-03-04,,11.52,Triple Top,,0.0,,,5.82
매도,005610.KS,SPC삼립,51700.0,49900.0,2026-03-04,,-8.17,Triple Top,,0.0,,,3.61
매도,117730.KS,티로보틱스,20000.0,22500.0,2026-03-04,,58.23,Triple Top,,0.0,,,-11.11
매도,183190.KS,아세아시멘트,12040.0,11510.0,2026-03-04,,0.32,Triple Top,,0.0,,,4.6
매도,031430.KS,신세계인터내셔날,12260.0,11720.0,2026-03-04,,-8.98,Triple Top,,0.0,,,4.61
매도,016800.KS,퍼시스,38050.0,41641.4140625,2026-03-04,,-10.73,Triple Top,,0.0,,,-8.62
매도,060980.KS,HL홀딩스,45000.0,44400.0,2026-03-04,,10.57,Triple Top,,0.0,,,1.35
매도,179900.KS,유티아이,20950.0,21450.0,2026-03-04,,-5.42,Rect Top,,0.0,,,-2.33
매도,144510.KS,지씨셀,25650.0,24350.0,2026-03-04,,29.41,Triple Top,,0.0,,,5.34
매도,200670.KS,휴메딕스,35550.0,38900.0,2026-03-04,,-37.83,Triple Top,,0.0,,,-8.61
매도,058970.KS,엠로,30400.0,38650.0,2026-03-04,,-48.3,Triple Top,,0.0,,,-21.35
매도,200880.KS,서연이화,13760.0,14830.0,2026-03-04,,13.44,Triple Top,,0.0,,,-7.22
매도,417310.KS,코람코더원리츠,9240.0,8740.0,2026-03-04,,81.33,Triple Top,,0.0,,,5.72
매도,314930.KS,바이오다인,12340.0,11730.0,2026-03-04,,-21.3,Triple Top,,0.0,,,5.2
매도,079940.KS,가비아,26250.0,29875.8203125,2026-03-04,,2.59,Triple Top,,0.0,,,-12.14
매도,002710.KS,TCC스틸,13600.0,13050.0,2026-03-04,,-12.9,Rect Top,,0.0,,,4.21
매도,094360.KS,칩스앤미디어,16670.0,17230.0,2026-03-04,,-7.34,Triple Top,,0.0,,,-3.25
매도,036890.KS,진성티이씨,15960.0,13410.0,2026-03-04,,40.7,H&S,,0.0,,,19.02
매도,286940.KS,롯데이노베이트,23150.0,21150.0,2026-03-04,,-11.64,Triple Top,,0.0,,,9.46
매도,001390.KS,KG케미칼,5220.0,4825.0,2026-03-04,,14.73,Triple Top,,0.0,,,8.19
매도,200470.KS,에이팩트,8070.0,6880.0,2026-03-04,,249.35,Triple Top,,0.0,,,17.3
매도,094480.KS,갤럭시아머니트리,8730.0,8765.455078125,2026-03-04,,-38.34,Triple Top,,0.0,,,-0.4
매도,084690.KS,대상홀딩스,9490.0,9250.0,2026-03-04,,-11.88,Triple Top,,0.0,,,2.59
매도,017860.KS,DS단석,19990.0,18720.0,2026-03-04,,-22.75,Triple Top,,0.0,,,6.78
매도,272450.KS,진에어,6320.0,6570.0,2026-03-04,,-31.23,Triple Top,,0.0,,,-3.81
매도,317330.KS,덕산테코피아,16000.0,15160.0,2026-03-04,,3.36,Rect Top,,0.0,,,5.54
매도,035510.KS,신세계 I&C,22800.0,15610.0,2026-03-04,,-4.6,Triple Top,,0.0,,,46.06
매도,003920.KS,남양유업,54900.0,47200.0,2026-03-04,,-13.64,Triple Top,,0.0,,,16.31
매도,003520.KS,영진약품,1779.0,1854.0,2026-03-04,,-23.97,Triple Top,,0.0,,,-4.05
매도,416180.KS,신성에스티,35150.0,30050.0,2026-03-04,,10.0,Rect Top,,0.0,,,16.97
매도,009160.KS,SIMPAC,4805.0,4840.0,2026-03-04,,-50.67,Triple Top,,0.0,,,-0.72
매도,243070.KS,휴온스,26000.0,25450.0,2026-03-04,,-2.68,Triple Top,,0.0,,,2.16
매도,024720.KS,콜마홀딩스,9080.0,9200.0,2026-03-04,,-43.25,Triple Top,,0.0,,,-1.3
매도,064550.KS,바이오니아,11860.0,11710.0,2026-03-04,,-21.35,Triple Top,,0.0,,,1.28
매도,036200.KS,유니셈,10030.0,10090.0,2026-03-04,,62.38,Triple Top,,0.0,,,-0.59
매도,003960.KS,사조대림,33350.0,35300.0,2026-03-04,,-17.61,Triple Top,,0.0,,,-5.52
매도,054950.KS,제이브이엠,24950.0,24219.455078125,2026-03-04,,-2.88,Triple Top,,0.0,,,3.02
매도,045390.KS,대아티아이,4195.0,4070.0,2026-03-04,,-25.22,Triple Top,,0.0,,,3.07
매도,025770.KS,한국정보통신,7810.0,7600.0,2026-03-04,,-33.13,Triple Top,,0.0,,,2.76
매도,095500.KS,미래나노텍,9200.0,10170.0,2026-03-04,,10.79,Rect Top,,0.0,,,-9.54
매도,002320.KS,한진,19290.0,19320.0,2026-03-04,,0.99,Triple Top,,0.0,,,-0.16
매도,357550.KS,석경에이티,52700.0,55300.0,2026-03-04,,9.34,Rect Top,,0.0,,,-4.7
매도,206640.KS,바디텍메드,11800.0,12650.0,2026-03-04,,-20.59,Triple Top,,0.0,,,-6.72
매도,092460.KS,한라IMS,16130.0,14207.3505859375,2026-03-04,,74.65,Triple Top,,0.0,,,13.53
매도,108380.KS,대양전기공업,27500.0,25550.0,2026-03-04,,18.71,Rect Top,,0.0,,,7.63
매도,018310.KS,삼목에스폼,18350.0,19120.0,2026-03-04,,-17.97,Triple Top,,0.0,,,-4.03
매도,013890.KS,지누스,11790.0,11970.0,2026-03-04,,-29.15,Triple Top,,0.0,,,-1.5
매도,199820.KS,제일일렉트릭,11470.0,9700.0,2026-03-04,,17.04,Triple Top,,0.0,,,18.25
매도,054210.KS,이랜텍,10140.0,10140.0,2026-03-04,,74.35,Triple Top,,0.0,,,0.0
매도,051360.KS,토비스,15840.0,15050.0,2026-03-04,,9.48,Triple Top,,0.0,,,5.25
매도,217730.KS,강스템바이오텍,2630.0,2030.0,2026-03-04,,73.94,Triple Top,,0.0,,,29.56
매도,088800.KS,에이스테크,3350.0,2800.0,2026-03-04,,23.84,Rect Top,,0.0,,,19.64
매도,001790.KS,대한제당,2740.0,2715.0,2026-03-04,,0.01,Triple Top,,0.0,,,0.92
매도,000430.KS,대원강업,3895.0,3935.0,2026-03-04,,5.56,Triple Top,,0.0,,,-1.02
